Date,Open,High,Low,Close,Adj Close,Volume
2023-06-20,1363.349976,1363.579956,1354.900024,1355.810059,1355.810059,268407200
2023-06-21,1355.819946,1357.579956,1348.589966,1350.640015,1350.640015,271445500
2023-06-22,1347.270020,1347.270020,1332.560059,1344.400024,1344.400024,270192900
2023-06-23,1343.319946,1343.319946,1329.939941,1334.609985,1334.609985,292558100
2023-06-26,1335.079956,1342.290039,1324.550049,1338.250000,1338.250000,249735100
2023-06-27,1341.459961,1348.939941,1335.229980,1344.319946,1344.319946,248681800
2023-06-28,1346.150024,1358.109985,1346.150024,1356.630005,1356.630005,238364800
2023-06-29,1356.989990,1364.400024,1356.140015,1361.130005,1361.130005,277486200
2023-06-30,1361.699951,1376.619995,1361.160034,1373.750000,1373.750000,388247200
2023-07-03,1374.550049,1382.109985,1374.550049,1376.199951,1376.199951,274034800
2023-07-04,1376.229980,1380.650024,1376.010010,1376.010010,1376.010010,197322500
2023-07-05,1375.209961,1375.209961,1362.069946,1364.280029,1364.280029,269359300
2023-07-06,1363.939941,1363.939941,1323.650024,1326.449951,1326.449951,380888000
2023-07-07,1327.500000,1338.170044,1320.479980,1332.900024,1332.900024,262560300
2023-07-10,1332.770020,1342.760010,1327.180054,1337.930054,1337.930054,189141200
2023-07-11,1339.079956,1352.859985,1339.079956,1348.979980,1348.979980,209867400
2023-07-12,1350.020020,1373.020020,1350.020020,1370.869995,1370.869995,303704100
2023-07-13,1371.050049,1385.760010,1371.050049,1380.119995,1380.119995,287698100
2023-07-14,1379.869995,1387.109985,1378.550049,1381.400024,1381.400024,247975700
2023-07-17,1379.829956,1379.829956,1367.660034,1370.219971,1370.219971,186362300
2023-07-18,1369.420044,1376.140015,1367.209961,1374.729980,1374.729980,216024300
2023-07-19,1376.560059,1384.520020,1376.560059,1377.670044,1377.670044,274555100
2023-07-20,1376.540039,1383.099976,1372.069946,1381.640015,1381.640015,302074600
2023-07-21,1382.410034,1388.589966,1380.170044,1388.489990,1388.489990,287161900
2023-07-24,1388.239990,1388.430054,1381.150024,1387.250000,1387.250000,235105900
2023-07-25,1387.599976,1394.099976,1387.579956,1390.510010,1390.510010,232025800
2023-07-26,1390.160034,1390.160034,1365.260010,1375.219971,1375.219971,315934500
2023-07-27,1375.329956,1402.670044,1375.329956,1401.479980,1401.479980,391145700
2023-07-28,1400.680054,1403.500000,1391.239990,1400.609985,1400.609985,417490500
2023-07-31,1400.060059,1406.010010,1397.319946,1401.339966,1401.339966,327325200
2023-08-01,1400.829956,1400.989990,1386.739990,1387.709961,1387.709961,296636200
2023-08-02,1386.589966,1386.589966,1365.290039,1367.780029,1367.780029,326337200
2023-08-03,1366.869995,1366.869995,1351.849976,1361.189941,1361.189941,314676100
2023-08-04,1361.550049,1370.859985,1358.119995,1369.689941,1369.689941,297339500
2023-08-07,1369.479980,1371.430054,1360.800049,1368.680054,1368.680054,208548400
2023-08-08,1367.530029,1367.530029,1349.130005,1357.319946,1357.319946,597186900
2023-08-09,1358.359985,1376.709961,1358.359985,1367.550049,1367.550049,374827300
2023-08-10,1368.310059,1388.400024,1368.310059,1382.880005,1382.880005,294858300
2023-08-11,1381.939941,1381.939941,1361.310059,1364.890015,1364.890015,233155200
2023-08-14,1364.969971,1368.949951,1358.239990,1365.270020,1365.270020,189613500
2023-08-15,1366.319946,1367.579956,1350.060059,1354.339966,1354.339966,187801400
2023-08-16,1353.060059,1357.020020,1347.530029,1350.000000,1350.000000,216379800
2023-08-17,1349.069946,1349.069946,1333.459961,1334.390015,1334.390015,240024400
2023-08-18,1333.739990,1333.739990,1317.989990,1328.589966,1328.589966,259769200
2023-08-21,1328.569946,1333.449951,1328.569946,1333.449951,1333.449951,229502700
2023-08-22,1333.920044,1351.849976,1333.920044,1343.189941,1343.189941,209815700
2023-08-23,1343.670044,1351.680054,1339.540039,1344.410034,1344.410034,224262100
2023-08-24,1347.660034,1360.030029,1335.619995,1336.130005,1336.130005,232162500
2023-08-25,1336.160034,1348.089966,1332.849976,1337.969971,1337.969971,194679900
2023-08-28,1339.959961,1357.699951,1339.959961,1354.949951,1354.949951,181840200
2023-08-29,1355.800049,1365.040039,1355.359985,1364.329956,1364.329956,240025200
2023-08-30,1364.439941,1369.079956,1356.069946,1361.810059,1361.810059,228650200
2023-08-31,1361.630005,1367.589966,1355.630005,1355.739990,1355.739990,489171400
2023-09-01,1355.550049,1364.810059,1354.560059,1355.170044,1355.170044,242783800
2023-09-04,1355.750000,1367.369995,1352.390015,1353.829956,1353.829956,161387000
2023-09-05,1352.579956,1356.040039,1339.410034,1350.680054,1350.680054,222993500
2023-09-06,1349.640015,1349.640015,1337.260010,1341.239990,1341.239990,291051700
2023-09-07,1341.079956,1344.020020,1332.189941,1335.530029,1335.530029,265334500
2023-09-08,1336.119995,1341.959961,1324.890015,1340.380005,1340.380005,246186100
2023-09-11,1341.010010,1352.319946,1341.010010,1345.709961,1345.709961,289142600
2023-09-12,1347.089966,1350.050049,1338.040039,1341.339966,1341.339966,287113000
2023-09-13,1339.750000,1340.300049,1329.739990,1335.910034,1335.910034,271688700
2023-09-14,1335.689941,1356.930054,1303.560059,1354.329956,1354.329956,423152400
2023-09-15,1355.989990,1370.020020,1355.989990,1359.140015,1359.140015,711946700
2023-09-18,1358.209961,1358.209961,1340.910034,1343.849976,1343.849976,294081600
2023-09-19,1343.619995,1350.369995,1339.969971,1345.390015,1345.390015,234172600
2023-09-20,1345.150024,1356.310059,1343.589966,1352.859985,1352.859985,376153800
2023-09-21,1351.880005,1351.880005,1331.250000,1335.020020,1335.020020,330000400
2023-09-22,1334.359985,1335.550049,1324.939941,1331.819946,1331.819946,312331000
2023-09-25,1331.000000,1333.219971,1313.390015,1320.489990,1320.489990,261597500
2023-09-26,1319.569946,1319.569946,1304.069946,1310.550049,1310.550049,268638800
2023-09-27,1310.540039,1317.839966,1309.079956,1312.130005,1312.130005,250592600
2023-09-28,1312.420044,1318.160034,1304.119995,1317.920044,1317.920044,277087300
2023-09-29,1321.910034,1336.270020,1321.910034,1323.709961,1323.709961,296642100
2023-10-02,1324.000000,1332.510010,1305.239990,1310.079956,1310.079956,263004000
2023-10-03,1308.930054,1311.949951,1294.719971,1295.750000,1295.750000,315923000
2023-10-04,1294.910034,1304.410034,1286.530029,1294.310059,1294.310059,316627400
2023-10-05,1295.089966,1301.260010,1291.339966,1295.869995,1295.869995,243968400
2023-10-06,1296.270020,1306.290039,1291.989990,1305.880005,1305.880005,293132000
2023-10-09,1305.300049,1310.160034,1296.599976,1304.030029,1304.030029,267400600
2023-10-10,1304.810059,1330.979980,1304.810059,1330.160034,1330.160034,288447100
2023-10-11,1329.569946,1330.609985,1318.579956,1323.599976,1323.599976,273527300
2023-10-12,1324.020020,1334.349976,1323.959961,1324.390015,1324.390015,305470300
2023-10-13,1323.920044,1325.489990,1308.209961,1309.150024,1309.150024,309906800
2023-10-16,1309.469971,1317.689941,1304.500000,1313.729980,1313.729980,232735000
2023-10-17,1313.150024,1319.290039,1303.119995,1314.380005,1314.380005,211546400
2023-10-18,1314.130005,1316.890015,1300.530029,1302.510010,1302.510010,242362300
2023-10-19,1302.280029,1302.280029,1289.069946,1293.199951,1293.199951,276756300
2023-10-20,1290.329956,1290.329956,1274.459961,1274.500000,1274.500000,341686000
2023-10-23,1274.469971,1280.160034,1265.150024,1278.930054,1278.930054,267234500
2023-10-24,1280.060059,1288.949951,1276.000000,1286.109985,1286.109985,262364300
2023-10-25,1284.979980,1288.609985,1277.849976,1286.380005,1286.380005,249638300
2023-10-26,1285.780029,1286.130005,1271.949951,1281.469971,1281.469971,305284700
2023-10-27,1283.010010,1286.479980,1268.430054,1270.180054,1270.180054,266935200
2023-10-30,1271.209961,1281.869995,1271.209961,1274.020020,1274.020020,266250600
2023-10-31,1274.050049,1289.130005,1274.050049,1286.000000,1286.000000,330651000
2023-11-01,1285.859985,1298.589966,1282.239990,1294.670044,1294.670044,292487500
2023-11-02,1296.000000,1321.880005,1296.000000,1316.949951,1316.949951,377360700
2023-11-03,1317.530029,1323.979980,1316.619995,1318.729980,1318.729980,382073900
2023-11-06,1318.709961,1323.430054,1314.359985,1315.229980,1315.229980,281506800
2023-11-07,1313.540039,1315.280029,1306.300049,1308.060059,1308.060059,269758200
2023-11-08,1307.400024,1317.219971,1301.250000,1310.550049,1310.550049,308608800
2023-11-09,1310.349976,1324.959961,1304.319946,1323.780029,1323.780029,299978000
2023-11-10,1322.829956,1322.829956,1310.449951,1317.170044,1317.170044,261629700
2023-11-13,1317.979980,1329.599976,1317.979980,1329.060059,1329.060059,287196900
2023-11-14,1330.229980,1346.400024,1327.119995,1342.780029,1342.780029,396529400
2023-11-15,1344.290039,1351.689941,1344.290039,1347.810059,1347.810059,334200800
2023-11-16,1347.469971,1347.469971,1335.910034,1336.089966,1336.089966,354313000
2023-11-17,1336.020020,1349.500000,1336.020020,1347.959961,1347.959961,385224700
2023-11-20,1348.319946,1352.020020,1347.170044,1350.410034,1350.410034,303648800
2023-11-21,1350.359985,1350.780029,1344.319946,1345.239990,1345.239990,263577200
2023-11-22,1345.189941,1351.349976,1345.160034,1347.489990,1347.489990,239712200
2023-11-23,1348.060059,1353.250000,1348.060059,1352.790039,1352.790039,187564600
2023-11-24,1352.390015,1358.959961,1351.510010,1358.229980,1358.229980,217907900
2023-11-27,1357.719971,1358.069946,1352.839966,1352.900024,1352.900024,235194900
2023-11-28,1352.699951,1352.699951,1345.199951,1350.839966,1350.839966,245685700
2023-11-29,1350.060059,1357.150024,1347.780029,1352.750000,1352.750000,323838800
2023-11-30,1352.020020,1361.910034,1351.560059,1357.439941,1357.439941,714850400
2023-12-01,1357.760010,1368.680054,1357.760010,1367.829956,1367.829956,260975900
2023-12-04,1367.449951,1368.250000,1361.869995,1363.479980,1363.479980,262381600
2023-12-05,1363.170044,1371.010010,1360.569946,1369.969971,1369.969971,285382400
2023-12-06,1370.239990,1380.579956,1370.239990,1376.390015,1376.390015,315335200
2023-12-07,1376.140015,1377.130005,1372.589966,1375.489990,1375.489990,289892300
2023-12-08,1375.819946,1390.410034,1375.819946,1388.160034,1388.160034,279367400
2023-12-11,1391.569946,1393.750000,1386.619995,1391.900024,1391.900024,258647200
2023-12-12,1391.790039,1398.839966,1389.150024,1390.290039,1390.290039,273090000
2023-12-13,1390.250000,1394.319946,1388.229980,1388.300049,1388.300049,293904600
2023-12-14,1390.000000,1409.920044,1390.000000,1399.949951,1399.949951,515104700
2023-12-15,1400.680054,1410.959961,1400.420044,1401.800049,1401.800049,726285500
2023-12-18,1400.829956,1402.280029,1394.709961,1396.760010,1396.760010,248352000
2023-12-19,1396.869995,1400.810059,1396.329956,1400.180054,1400.180054,255757400
2023-12-20,1400.670044,1406.400024,1394.199951,1399.760010,1399.760010,230895100
2023-12-21,1399.040039,1399.040039,1390.040039,1395.619995,1395.619995,182054900
2023-12-22,1395.750000,1397.660034,1391.579956,1396.209961,1396.209961,176616300
2023-12-27,1395.989990,1403.739990,1395.989990,1400.140015,1400.140015,164423700
2023-12-28,1400.469971,1403.250000,1394.560059,1394.890015,1394.890015,148266600
2023-12-29,1394.969971,1400.439941,1394.040039,1395.520020,1395.520020,138243400
2024-01-02,1396.479980,1409.180054,1387.900024,1395.109985,1395.109985,263693500
2024-01-03,1394.609985,1395.569946,1375.390015,1380.979980,1380.979980,296303500
2024-01-04,1381.520020,1390.489990,1381.520020,1389.780029,1389.780029,312201700
2024-01-05,1388.150024,1389.930054,1374.579956,1387.650024,1387.650024,296957700
2024-01-08,1386.160034,1389.540039,1376.780029,1388.910034,1388.910034,243910000
2024-01-09,1388.920044,1391.079956,1382.300049,1386.250000,1386.250000,267160100
2024-01-10,1386.420044,1389.290039,1380.750000,1382.540039,1382.540039,251696200
2024-01-11,1383.150024,1393.160034,1376.890015,1377.329956,1377.329956,275463400
2024-01-12,1378.719971,1394.930054,1378.719971,1390.449951,1390.449951,247599500
2024-01-15,1391.280029,1393.270020,1383.219971,1384.339966,1384.339966,197892800
2024-01-16,1382.930054,1382.930054,1372.140015,1381.829956,1381.829956,262968200
2024-01-17,1379.369995,1379.369995,1360.609985,1367.959961,1367.959961,310701600
2024-01-18,1367.689941,1382.250000,1367.689941,1381.310059,1381.310059,283895100
2024-01-19,1383.500000,1389.839966,1377.510010,1379.900024,1379.900024,301060700
2024-01-22,1380.380005,1392.670044,1380.380005,1388.040039,1388.040039,273123300
2024-01-23,1388.140015,1393.530029,1382.130005,1385.890015,1385.890015,246926300
2024-01-24,1386.630005,1407.410034,1386.630005,1406.939941,1406.939941,311200200
2024-01-25,1407.260010,1414.359985,1402.329956,1413.130005,1413.130005,286675300
2024-01-26,1408.510010,1423.369995,1408.510010,1421.089966,1421.089966,294739600
2024-01-29,1421.689941,1424.390015,1418.719971,1422.099976,1422.099976,310762700
2024-01-30,1422.369995,1428.660034,1421.900024,1426.390015,1426.390015,338591400
2024-01-31,1426.859985,1431.189941,1423.589966,1424.369995,1424.369995,379767900
2024-02-01,1426.089966,1426.089966,1414.930054,1418.979980,1418.979980,454489500
2024-02-02,1419.250000,1426.910034,1416.109985,1416.459961,1416.459961,313522600
2024-02-05,1416.369995,1421.469971,1413.040039,1417.339966,1417.339966,382351000
2024-02-06,1418.869995,1429.449951,1418.869995,1428.739990,1428.739990,458504300
2024-02-07,1429.069946,1431.390015,1425.010010,1425.040039,1425.040039,393914500
2024-02-08,1425.160034,1434.569946,1424.280029,1431.640015,1431.640015,318893100
2024-02-09,1431.760010,1437.569946,1431.380005,1436.390015,1436.390015,330781000
2024-02-12,1437.310059,1442.119995,1437.060059,1442.109985,1442.109985,255817000
2024-02-13,1442.540039,1442.540039,1421.819946,1427.380005,1427.380005,273083900
2024-02-14,1426.420044,1434.390015,1424.229980,1432.109985,1432.109985,241653900
2024-02-15,1431.180054,1442.599976,1431.180054,1440.410034,1440.410034,313548600
2024-02-16,1442.329956,1450.180054,1442.329956,1447.130005,1447.130005,323372000
2024-02-19,1446.680054,1446.680054,1441.010010,1445.119995,1445.119995,204793000
2024-02-20,1445.010010,1445.459961,1439.819946,1441.719971,1441.719971,232664600
2024-02-21,1441.550049,1446.010010,1438.959961,1445.060059,1445.060059,313158000
2024-02-22,1446.189941,1467.709961,1446.189941,1462.920044,1462.920044,343390800
2024-02-23,1463.060059,1468.900024,1461.420044,1467.119995,1467.119995,327956500
2024-02-26,1466.500000,1466.500000,1459.369995,1460.280029,1460.280029,310355100
2024-02-27,1460.119995,1466.000000,1458.829956,1464.910034,1464.910034,294413200
2024-02-28,1464.050049,1464.050049,1458.859985,1462.670044,1462.670044,274655700
2024-02-29,1462.270020,1464.729980,1459.180054,1459.199951,1459.199951,588895500
2024-03-01,1460.180054,1467.760010,1459.810059,1467.750000,1467.750000,393800200
2024-03-04,1471.010010,1472.239990,1467.530029,1471.150024,1471.150024,230133500
